merchant,category,amt,gender,city,province,latitude,longitude,city_pop,job,unix_time,merch_latitude,merch_longitude,processed_at,is_fraud
Adidas,Clothing,4125.72,F,Kariba,Mashonaland West,-17.775952,25.904457,51543,Forensic Analyst,1726680752,-15.456924,33.168816,2024-09-18 19:32:32,True
N Richards,Other,521.54,M,Harare,Harare,-18.168979,26.090188,424016,Microbiologist,1705212820,-19.470316,25.980737,2024-01-14 08:13:40,True
Nike,Clothing,586.88,F,Kariba,Mashonaland West,-16.586455,30.612262,279990,Statistician,1726933196,-16.571745,25.835078,2024-09-21 17:39:56,False
Zuva,Fuel,378.13,M,Hwange,Matabeleland North,-19.337283,33.942615,623630,Customs Officer,1721144255,-18.244061,25.572829,2024-07-16 17:37:35,False
Engen,Fuel,288.29,F,Beit Bridge,Matabeleland South,-20.031376,32.063841,456042,Farmer,1726350797,-19.541001,34.655034,2024-09-14 23:53:17,False
Kombi,Other,327.89,M,Harare,Harare,-17.200639,29.57092,105134,Hwindi,1716027430,-18.337214,34.161544,2024-05-18 12:17:10,False
N Richards,Other,3459.51,M,Marondera,Mashonaland East,-18.696432,33.386922,217406,Pilot,1729679495,-18.258558,34.259857,2024-10-23 12:31:35,True
Museyamwa,Other,4329.63,F,Hwange,Matabeleland North,-16.964445,29.49472,869913,Hwindi,1731944359,-17.044476,26.671764,2024-11-18 17:39:19,True
QV Pharmacy,Medical,638.53,F,Marondera,Mashonaland East,-19.973333,33.723166,472486,Environmental Consultant,1712024079,-19.246684,32.530192,2024-04-02 04:14:39,False
Savemore,Food,88.66,F,Lupane,Matabeleland North,-15.493704,31.076007,123915,Chef,1728721766,-16.977484,32.185394,2024-10-12 10:29:26,False
Choppies,Food,2010.04,M,Harare,Harare,-15.437223,30.146971,996660,Driver,1706872707,-19.459612,33.830932,2024-02-02 13:18:27,True
Trade Center,Other,992.31,M,Vic Falls,Matabeleland North,-15.582896,28.867376,172870,Graphic Designer,1718536760,-15.621961,26.60537,2024-06-16 13:19:20,False
Push Athletics,Clothing,835.62,M,Bulawayo,Bulawayo,-20.328953,31.253326,332543,Environmental Consultant,1706139800,-20.017152,31.395711,2024-01-25 01:43:20,False
7 Rings,Other,4897.05,M,Kariba,Mashonaland West,-15.155481,27.458794,715321,Mechanic,1705413981,-18.720717,29.354546,2024-01-16 16:06:21,True
eBay,Other,2421.52,M,Karoi,Mashonaland West,-16.487744,25.577192,50939,Customs Officer,1719897404,-20.003451,26.973428,2024-07-02 07:16:44,True
Pick n Pay,Food,534.02,F,Mhangura,Mashonaland West,-15.220889,31.621855,135877,Data Scientist,1707921980,-15.597482,30.808013,2024-02-14 16:46:20,False
eBay,Other,1588.8,F,Harare,Harare,-18.959571,26.324381,742962,Lecturer,1717685012,-16.43359,28.090988,2024-06-06 16:43:32,True
Choppies,Food,2589.23,M,Harare,Harare,-16.218649,31.831465,473403,Event Planner,1724972966,-20.355216,28.530804,2024-08-30 01:09:26,True
N Richards,Other,86.62,F,Lupane,Matabeleland North,-20.995596,31.542858,186289,Nurse,1716609192,-19.649911,33.754597,2024-05-25 05:53:12,False
Pfeka,Clothing,224.82,F,Kwekwe,Midlands,-20.776965,32.333959,437460,Statistician,1709084695,-17.87223,33.386829,2024-02-28 03:44:55,False
Adidas,Clothing,868.33,F,Harare,Harare,-15.774496,32.851557,215181,Doctor,1709996385,-18.02725,29.590222,2024-03-09 16:59:45,False
Uber,Other,135.43,F,Karoi,Mashonaland West,-20.794171,34.598222,166313,Pharmacist,1716766471,-15.880051,30.162523,2024-05-27 01:34:31,False
Under Armour,Clothing,859.63,M,Vic Falls,Matabeleland North,-18.618063,33.876332,991185,Social Worker,1725221496,-15.557314,26.226761,2024-09-01 22:11:36,False
Uber,Other,928.88,M,Gweru,Midlands,-16.490094,30.79122,498612,Teacher,1728698598,-15.255353,34.098557,2024-10-12 04:03:18,False
eBay,Other,4669.21,F,Chivhu,Mashonaland East,-20.078819,25.91575,970844,Forensic Analyst,1728324712,-15.25806,32.741648,2024-10-07 20:11:52,True
Kombi,Other,2646.45,M,Kariba,Mashonaland West,-18.178945,30.110351,499612,Auditor,1713298056,-19.522561,34.062392,2024-04-16 22:07:36,True
Zuva,Fuel,852.11,M,Bulawayo,Bulawayo,-15.784306,34.121904,37775,Event Planner,1710712742,-16.828542,29.472245,2024-03-17 23:59:02,False
Zuva,Fuel,104.58,M,Kwekwe,Midlands,-16.500407,32.856802,878166,Pilot,1705363946,-16.37079,32.872147,2024-01-16 02:12:26,False
Greenwood Pharmacy,Medical,55.99,M,Mhangura,Mashonaland West,-19.942947,33.124227,442086,Social Worker,1722390577,-18.790246,29.577939,2024-07-31 03:49:37,False
7 Rings,Other,4590.54,F,Chivhu,Mashonaland East,-17.718206,33.93318,365346,Engineer,1733843868,-19.641572,32.339141,2024-12-10 17:17:48,True
Indrive,Other,1321.29,M,Mutare,Manicaland,-18.036419,28.87419,84243,Physiotherapist,1732167811,-18.392466,27.998842,2024-11-21 07:43:31,True
MedOrange,Medical,2065.2,M,Marondera,Mashonaland East,-17.662141,29.626779,938157,Radiographer,1722538508,-16.042434,27.983086,2024-08-01 20:55:08,True
Push Athletics,Clothing,1627.01,M,Gweru,Midlands,-15.986283,26.029799,19134,Forensic Analyst,1729896716,-15.070235,28.959842,2024-10-26 00:51:56,True
Pfeka,Clothing,2470.33,F,Masvingo,Masvingo,-19.985249,33.624588,732426,Microbiologist,1726609172,-18.10823,25.157294,2024-09-17 23:39:32,True
KFC,Food,152.99,F,Shurugwi,Midlands,-17.234133,29.885732,851903,Real Estate Agent,1722301271,-16.564508,31.102594,2024-07-30 03:01:11,False
Chicken Slice,Food,579.46,F,Vic Falls,Matabeleland North,-20.014569,32.655977,623530,Teacher,1718357681,-19.985773,26.77087,2024-06-14 11:34:41,True
Under Armour,Clothing,3323.91,M,Lupane,Matabeleland North,-16.295304,25.645596,98552,Insurance Broker,1725706648,-17.057771,25.683838,2024-09-07 12:57:28,True
Uber,Other,3697.06,F,Vic Falls,Matabeleland North,-17.677473,27.062602,705853,Hwindi,1712466549,-16.147119,28.493528,2024-04-07 07:09:09,True
MedOrange,Medical,130.1,M,Harare,Harare,-20.753528,27.65804,258926,Environmental Consultant,1716086346,-15.903588,27.690121,2024-05-19 04:39:06,False
Spar,Food,1000.23,M,Kariba,Mashonaland West,-20.044898,31.142906,128985,Actuary,1729440320,-20.352296,27.933868,2024-10-20 18:05:20,True
Adidas,Clothing,741.78,F,Karoi,Mashonaland West,-15.800026,25.066419,844987,Plumber,1723069945,-17.074671,33.081424,2024-08-08 00:32:25,False
Zuva,Fuel,245.63,M,Zvishavane,Midlands,-17.409658,27.381704,470932,Lawyer,1715068866,-15.992963,33.238569,2024-05-07 10:01:06,False
Uber,Other,2921.21,F,Beit Bridge,Matabeleland South,-15.799615,27.934004,253528,Other,1728521010,-17.982605,33.947193,2024-10-10 02:43:30,True
Zuva,Fuel,324.22,F,Gweru,Midlands,-20.303026,33.855351,634578,IT Support,1703473997,-18.489054,33.732725,2023-12-25 05:13:17,False
Push Athletics,Clothing,1383.74,F,Karoi,Mashonaland West,-17.411849,31.602073,688225,Artist,1731943474,-16.829661,28.305991,2024-11-18 17:24:34,True
Chicken Inn,Food,13.85,F,Bulawayo,Bulawayo,-20.654418,34.130807,834837,Real Estate Agent,1721239053,-15.246128,27.792179,2024-07-17 19:57:33,False
Greenwood Pharmacy,Medical,328.47,M,Chinhoyi,Mashonaland West,-16.531536,25.934002,497084,Forensic Analyst,1717678107,-15.975826,31.443877,2024-06-06 14:48:27,False
Total,Fuel,599.57,F,Chivhu,Mashonaland East,-17.212731,29.050663,53244,Plumber,1733436736,-18.486431,25.027816,2024-12-06 00:12:16,False
Chicken Inn,Food,926.86,F,Karoi,Mashonaland West,-19.245813,34.807811,192021,IT Support,1728896240,-19.314421,33.008331,2024-10-14 10:57:20,True
N Richards,Other,761.29,F,Lupane,Matabeleland North,-19.937307,34.967346,214641,Accountant,1729497545,-18.846359,34.872047,2024-10-21 09:59:05,False
Savemore,Food,508.0,M,Chinhoyi,Mashonaland West,-18.363444,32.007463,135825,Statistician,1703207925,-15.680129,29.165171,2023-12-22 03:18:45,True
Kombi,Other,4759.92,F,Hwange,Matabeleland North,-15.301468,32.466275,941504,Forensic Analyst,1711126902,-17.499607,28.628265,2024-03-22 19:01:42,True
Choppies,Food,996.53,F,Harare,Harare,-18.16404,29.031004,99104,Hwindi,1713650944,-16.31791,31.541173,2024-04-21 00:09:04,True
Pfeka,Clothing,2970.59,F,Gweru,Midlands,-20.204319,29.050862,57908,Doctor,1721162096,-17.321954,27.306033,2024-07-16 22:34:56,True
MedOrange,Medical,712.36,F,Marondera,Mashonaland East,-17.368512,32.333847,731818,Environmental Consultant,1714004308,-20.092163,28.900034,2024-04-25 02:18:28,False
Savemore,Food,570.1,F,Masvingo,Masvingo,-18.970694,29.449388,819331,Lecturer,1727461150,-20.861287,30.494453,2024-09-27 20:19:10,False
Total,Fuel,3985.97,F,Mutare,Manicaland,-18.140087,32.330801,946204,Radiographer,1728087837,-17.07953,25.641664,2024-10-05 02:23:57,True
Nike,Clothing,542.58,F,Gweru,Midlands,-17.111542,33.016514,726905,IT Support,1726193881,-17.28864,29.11615,2024-09-13 04:18:01,False
Savemore,Food,528.94,M,Beit Bridge,Matabeleland South,-16.683682,26.903609,54135,Pilot,1716507267,-20.449388,30.855745,2024-05-24 01:34:27,False
MedOrange,Medical,192.9,M,Hwange,Matabeleland North,-15.266875,32.620199,210020,Radiographer,1717447149,-17.781687,34.978849,2024-06-03 22:39:09,False
KFC,Food,2087.99,F,Gweru,Midlands,-15.595948,33.71841,569976,Banker,1711429650,-19.93143,31.460545,2024-03-26 07:07:30,True
Chicken Inn,Food,278.01,M,Lupane,Matabeleland North,-20.526935,30.92378,669206,Other,1724491177,-15.438092,30.609681,2024-08-24 11:19:37,False
Nike,Clothing,843.69,F,Vic Falls,Matabeleland North,-15.077465,31.151354,253048,Farmer,1730596822,-20.897181,30.287653,2024-11-03 03:20:22,False
Kombi,Other,498.22,M,Lupane,Matabeleland North,-19.474878,26.697313,886980,Farmer,1705543779,-17.140225,28.390069,2024-01-18 04:09:39,False
Foodbox,Food,348.02,M,Kwekwe,Midlands,-20.208933,34.991871,920616,Architect,1708708913,-16.67366,26.972223,2024-02-23 19:21:53,False
Engen,Fuel,4092.2,M,Mutare,Manicaland,-18.26773,28.295468,180401,Plumber,1727508401,-16.418511,33.902905,2024-09-28 09:26:41,True
Engen,Fuel,569.28,F,Harare,Harare,-18.19967,26.249898,325841,IT Support,1715143245,-18.827915,32.962565,2024-05-08 06:40:45,False
Spar,Food,2594.33,F,Zvishavane,Midlands,-17.698526,26.84986,785502,Teacher,1722039275,-18.749416,26.419923,2024-07-27 02:14:35,True
Thuli,Fuel,1059.88,F,Gweru,Midlands,-16.074256,34.744159,651323,Electrician,1717947895,-18.814866,34.507552,2024-06-09 17:44:55,True
Amazon,Electronics,291.91,F,Masvingo,Masvingo,-20.929444,30.668057,758743,Microbiologist,1717815061,-15.233334,34.244558,2024-06-08 04:51:01,False
Zuva,Fuel,1762.15,M,Beit Bridge,Matabeleland South,-16.613932,26.133656,371210,Marketing Specialist,1720885418,-15.174128,26.865636,2024-07-13 17:43:38,True
Adidas,Clothing,885.49,F,Kariba,Mashonaland West,-20.807944,26.429398,83429,IT Support,1708062199,-20.918623,31.952426,2024-02-16 07:43:19,False
Pfeka,Clothing,8.77,F,Marondera,Mashonaland East,-16.776159,30.320566,185305,Customs Officer,1716005193,-18.15975,29.082893,2024-05-18 06:06:33,False
Adidas,Clothing,2967.27,F,Bulawayo,Bulawayo,-19.723922,34.256025,620736,Interior Designer,1722351985,-16.421587,27.740853,2024-07-30 17:06:25,True
Trade Center,Other,2041.21,F,Harare,Harare,-18.947933,27.208339,599139,Lecturer,1722428903,-20.226748,28.541434,2024-07-31 14:28:23,True
eBay,Other,74.43,M,Kariba,Mashonaland West,-15.639188,28.935441,655644,Farmer,1725618429,-18.221082,34.437059,2024-09-06 12:27:09,False
Chicken Slice,Food,1115.85,M,Mutare,Manicaland,-16.556274,25.130245,516605,Real Estate Agent,1728297404,-15.695613,28.827567,2024-10-07 12:36:44,True
Under Armour,Clothing,1773.13,F,Kwekwe,Midlands,-15.29666,27.729335,668549,Accountant,1702798598,-15.341278,32.081486,2023-12-17 09:36:38,True
N Richards,Other,862.26,M,Lupane,Matabeleland North,-16.619702,26.854097,447297,Marketing Specialist,1728219355,-20.912311,33.747767,2024-10-06 14:55:55,False
Choppies,Food,108.99,M,Harare,Harare,-18.338324,25.5539,791981,Mechanic,1720424667,-19.402875,34.008957,2024-07-08 09:44:27,False
Choppies,Food,391.87,M,Harare,Harare,-15.056875,30.974841,686119,Physiotherapist,1724435086,-19.257687,25.292495,2024-08-23 19:44:46,False
Adidas,Clothing,842.02,M,Bulawayo,Bulawayo,-20.734007,28.361236,579937,Artist,1732398201,-16.062395,26.046603,2024-11-23 23:43:21,False
Engen,Fuel,745.43,F,Gweru,Midlands,-20.263898,28.856458,988907,Auditor,1731529385,-19.478108,30.526834,2024-11-13 22:23:05,False
Choppies,Food,535.83,F,Shurugwi,Midlands,-17.623284,25.082249,155509,Graphic Designer,1713555714,-16.032435,28.915829,2024-04-19 21:41:54,False
Indrive,Other,915.02,F,Vic Falls,Matabeleland North,-15.922497,32.454201,667365,Plumber,1728689606,-20.351935,34.147209,2024-10-12 01:33:26,True
Choppies,Food,2243.99,F,Shurugwi,Midlands,-17.355566,29.89949,964151,Insurance Broker,1716512414,-20.888721,29.320069,2024-05-24 03:00:14,True
Push Athletics,Clothing,763.46,F,Mhangura,Mashonaland West,-18.832384,28.687356,937360,Lawyer,1721955495,-19.548527,32.394084,2024-07-26 02:58:15,False
QV Pharmacy,Medical,633.78,M,Lupane,Matabeleland North,-16.753855,29.70047,389900,Architect,1702939794,-20.337927,29.061165,2023-12-19 00:49:54,False
Savemore,Food,178.4,M,Harare,Harare,-17.203356,27.328893,645875,Hwindi,1731365998,-15.49517,30.293846,2024-11-12 00:59:58,False
Pfeka,Clothing,1429.99,F,Marondera,Mashonaland East,-15.731541,30.084999,175288,Auditor,1716848118,-17.612148,31.321056,2024-05-28 00:15:18,True
Foodbox,Food,639.03,M,Mhangura,Mashonaland West,-16.962419,31.647507,116377,Artist,1721223875,-20.611134,34.412048,2024-07-17 15:44:35,False
N Richards,Other,4853.87,F,Vic Falls,Matabeleland North,-16.639198,26.194933,685050,Soldier,1724951734,-18.97015,29.679554,2024-08-29 19:15:34,True
Indrive,Other,481.14,F,Mhangura,Mashonaland West,-18.796124,29.891967,821132,Insurance Broker,1707213907,-16.953985,32.456433,2024-02-06 12:05:07,False
Pick n Pay,Food,480.56,F,Mutare,Manicaland,-19.2774,31.247088,52889,Architect,1705846041,-20.060087,28.219708,2024-01-21 16:07:21,False
QV Pharmacy,Medical,385.4,M,Masvingo,Masvingo,-19.263765,28.907019,591414,Physiotherapist,1728337449,-20.565304,27.646498,2024-10-07 23:44:09,False
Adidas,Clothing,865.32,M,Mutare,Manicaland,-20.060595,25.588717,746741,Pharmacist,1715662994,-18.036039,26.289033,2024-05-14 07:03:14,True
Nike,Clothing,780.25,M,Karoi,Mashonaland West,-18.304565,30.758453,931932,Data Scientist,1712846188,-19.958797,30.090848,2024-04-11 16:36:28,True
Kombi,Other,2917.67,M,Marondera,Mashonaland East,-18.795871,30.219961,238754,Musician,1718852064,-17.628046,30.120159,2024-06-20 04:54:24,True
Amazon,Electronics,341.21,F,Bulawayo,Bulawayo,-20.762985,28.165783,669258,Doctor,1724317750,-16.988991,34.569055,2024-08-22 11:09:10,False
Spar,Food,957.77,M,Karoi,Mashonaland West,-19.996886,29.43365,231780,Graphic Designer,1723021696,-16.914949,28.645996,2024-08-07 11:08:16,True
KFC,Food,2945.2,F,Vic Falls,Matabeleland North,-18.799636,32.160464,259087,Research Scientist,1705799118,-16.529245,34.667082,2024-01-21 03:05:18,True
N Richards,Other,776.87,F,Mutare,Manicaland,-16.829792,30.484506,926639,Hwindi,1702901086,-17.886134,28.49795,2023-12-18 14:04:46,False
Adidas,Clothing,4361.08,F,Marondera,Mashonaland East,-15.671793,27.687266,477378,Pharmacist,1710461022,-20.295297,28.055976,2024-03-15 02:03:42,True
Uber,Other,902.9,M,Kariba,Mashonaland West,-15.292159,34.447139,445100,Pilot,1730433499,-18.426984,26.598349,2024-11-01 05:58:19,False
eBay,Other,4513.52,M,Lupane,Matabeleland North,-18.090788,26.398158,93369,Architect,1729557662,-19.926689,26.813974,2024-10-22 02:41:02,True
Museyamwa,Other,2494.43,F,Zvishavane,Midlands,-18.563663,31.015794,112017,Chef,1710461535,-15.855558,34.045163,2024-03-15 02:12:15,True
Thuli,Fuel,175.23,F,Lupane,Matabeleland North,-19.930383,32.128014,513024,Lecturer,1719736054,-19.373641,34.29091,2024-06-30 10:27:34,False
Indrive,Other,377.21,M,Bulawayo,Bulawayo,-18.578922,29.481288,964049,Social Worker,1721895582,-15.42141,26.764598,2024-07-25 10:19:42,False
Chicken Inn,Food,806.98,M,Kariba,Mashonaland West,-18.793476,32.156453,376514,Radiographer,1731381164,-15.025481,28.041798,2024-11-12 05:12:44,False
Under Armour,Clothing,2037.37,M,Marondera,Mashonaland East,-19.510425,28.075815,914483,Forensic Analyst,1731040675,-19.266992,29.061521,2024-11-08 06:37:55,True
Museyamwa,Other,952.84,F,Karoi,Mashonaland West,-18.963513,25.646684,615023,Lawyer,1713462063,-18.382716,25.040199,2024-04-18 19:41:03,False
Under Armour,Clothing,2926.13,M,Karoi,Mashonaland West,-19.077038,25.967215,570195,Real Estate Agent,1732579014,-16.813941,33.484383,2024-11-26 01:56:54,True
Pick n Pay,Food,624.55,F,Harare,Harare,-16.544921,34.503971,954436,Pharmacist,1710185679,-15.222809,28.228236,2024-03-11 21:34:39,False
Trade Center,Other,206.26,M,Zvishavane,Midlands,-16.70024,34.262648,663502,Veterinarian,1703552255,-20.143381,34.684243,2023-12-26 02:57:35,False
Chicken Slice,Food,1122.91,F,Masvingo,Masvingo,-19.481357,31.38309,487041,Forensic Analyst,1725723898,-15.629821,29.575702,2024-09-07 17:44:58,True
Zuva,Fuel,334.17,M,Lupane,Matabeleland North,-20.847024,26.476947,673090,Mechanic,1714273138,-18.323464,31.019885,2024-04-28 04:58:58,False
Kombi,Other,3274.32,F,Bulawayo,Bulawayo,-19.056977,29.540135,963146,Plumber,1716748615,-19.915183,32.355203,2024-05-26 20:36:55,True
Greenwood Pharmacy,Medical,520.5,M,Bulawayo,Bulawayo,-17.73397,33.302739,896832,Statistician,1712938586,-19.460191,34.110604,2024-04-12 18:16:26,False
Chicken Slice,Food,2960.84,M,Lupane,Matabeleland North,-19.54975,28.323535,340495,Pilot,1708782087,-16.224564,29.154207,2024-02-24 15:41:27,True
Pfeka,Clothing,803.29,F,Masvingo,Masvingo,-20.20227,30.213738,349040,Other,1720851217,-18.764422,32.20562,2024-07-13 08:13:37,True
Savemore,Food,4598.68,M,Gweru,Midlands,-16.28381,33.021671,142870,Architect,1713859090,-20.199743,29.956627,2024-04-23 09:58:10,True
Chicken Slice,Food,812.61,F,Beit Bridge,Matabeleland South,-16.680039,25.321644,444711,Other,1724251654,-15.929089,25.645292,2024-08-21 16:47:34,True
Amazon,Electronics,923.23,M,Masvingo,Masvingo,-17.899754,32.001596,750684,Lawyer,1716411284,-16.703143,34.882034,2024-05-22 22:54:44,False
Uber,Other,712.07,M,Kariba,Mashonaland West,-15.082329,30.53529,640587,Insurance Broker,1727000135,-19.191339,30.589658,2024-09-22 12:15:35,False
Adidas,Clothing,4794.82,M,Masvingo,Masvingo,-20.830756,33.653885,453609,Insurance Broker,1711062515,-17.178209,27.237128,2024-03-22 01:08:35,True
Amazon,Electronics,452.26,M,Harare,Harare,-16.193576,30.379669,49835,IT Support,1725811317,-17.17623,29.316114,2024-09-08 18:01:57,False
Push Athletics,Clothing,1751.51,F,Marondera,Mashonaland East,-17.322974,30.586673,114444,Insurance Broker,1705810308,-19.724651,34.209703,2024-01-21 06:11:48,True
Greenwood Pharmacy,Medical,184.79,F,Hwange,Matabeleland North,-16.244421,28.047754,324932,Hwindi,1716336203,-15.074564,33.635529,2024-05-22 02:03:23,False
N Richards,Other,2653.86,F,Kariba,Mashonaland West,-15.677472,26.275483,12531,Tour Guide,1733525215,-17.428736,26.519902,2024-12-07 00:46:55,True
Indrive,Other,591.9,M,Bulawayo,Bulawayo,-15.182054,33.44277,492622,Marketing Specialist,1715731198,-20.193082,33.814185,2024-05-15 01:59:58,False
Savemore,Food,890.44,M,Mutare,Manicaland,-19.596113,25.332462,610205,Chef,1725754632,-16.613723,33.562235,2024-09-08 02:17:12,False
Total,Fuel,889.87,F,Hwange,Matabeleland North,-19.633544,30.218417,938901,Tour Guide,1709113033,-15.667543,28.943061,2024-02-28 11:37:13,True
Chicken Inn,Food,3552.09,F,Harare,Harare,-18.37302,29.842469,38232,Nurse,1730985847,-19.527748,32.876633,2024-11-07 15:24:07,True
Indrive,Other,4662.49,F,Masvingo,Masvingo,-17.196466,27.259311,933379,Driver,1725803003,-15.25286,26.358691,2024-09-08 15:43:23,True
Indrive,Other,488.0,F,Karoi,Mashonaland West,-16.768792,27.572002,155624,Microbiologist,1731812656,-16.871935,32.745185,2024-11-17 05:04:16,False
Uber,Other,1664.47,M,Harare,Harare,-20.759733,34.334091,239363,Teacher,1713805485,-18.761614,29.889752,2024-04-22 19:04:45,True
Thuli,Fuel,1053.57,M,Vic Falls,Matabeleland North,-17.651054,29.366232,299534,Musician,1707341936,-16.479577,29.238745,2024-02-07 23:38:56,True
Chicken Slice,Food,3144.14,M,Vic Falls,Matabeleland North,-15.834011,26.543571,831007,Social Worker,1726714877,-15.321342,25.879723,2024-09-19 05:01:17,True
Greenwood Pharmacy,Medical,1672.52,M,Kwekwe,Midlands,-16.690648,29.358837,698971,Real Estate Agent,1712367795,-20.026441,28.586888,2024-04-06 03:43:15,True
Amazon,Electronics,1130.23,F,Zvishavane,Midlands,-17.377332,28.888275,540720,Civil Servant,1713500584,-16.877963,34.984061,2024-04-19 06:23:04,True
Foodbox,Food,678.17,M,Kwekwe,Midlands,-17.356258,34.3229,188839,Electrician,1723756325,-15.397565,29.247643,2024-08-15 23:12:05,False
